car_id,manufacturer,model,description,transmission,transmission_type,engine_size_cm3,fuel,powertrain,power_ps,co2_emissions_gPERkm
5759,SUZUKI,Swift Sport,SWIFT 1.4 B/JET HYBRID SPORT,Manual,Manual,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),129,125
5760,SUZUKI,Vitara,VITARA 1.4 HYBRID SZ4,Manual,Manual,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),129,121
5761,SUZUKI,Vitara,VITARA 1.4 HYBRID SZ5,Manual,Manual,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),129,121
5762,SUZUKI,Vitara,VITARA 1.4 HYBRID SZ5 Auto,Automatic,Automatic,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),129,129
5763,SUZUKI,Vitara,VITARA 1.4 HYBRID SZ5 ALLGRIP,Manual,Manual,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),129,132
5764,SUZUKI,Vitara,VITARA 1.4 HYBRID SZ-T ALLGRIP,Manual,Manual,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),129,132
5765,SUZUKI,Vitara,VITARA 1.4 HYBRID SZ5 ALLGRIP Auto,Automatic,Automatic,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),129,142
5766,SUZUKI,Vitara,VITARA 1.4 HYBRID SZ-T,Manual,Manual,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),129,121
5767,SUZUKI,Vitara,VITARA 1.4 HYBRID SZ-T Auto,Automatic,Automatic,1373,Petrol Electric,Hybrid Electric Vehicle (HEV),129,129
5768,TESLA,Model 3,Standard Range Plus (E1CR#Gb1),Auto,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0
5769,TESLA,Model 3,Standard Range Plus (E1LR#Gb1),Auto,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0
5770,TESLA,Model 3,Standard Range Plus (E6R#Gb1),Auto,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0
5771,TESLA,Model 3,Long Range (E3CD#Gb1),Auto,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0
5772,TESLA,Model 3,Long Range (E3LD#Gb1),Auto,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0
5773,TESLA,Model 3,Long Range (E5D##b1),Auto,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0
5774,TESLA,Model 3,Performance (E3LD##p),Auto,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0
5775,TESLA,Model 3,Performance (E5D#Gp),Auto,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0
5776,TESLA,Model S,Long Range (SA3EB),Auto,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0
5777,TESLA,Model S,Performance (SA3EP),Auto,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0
5778,TESLA,Model X,Long Range (XA3EB),Auto,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0
5779,TESLA,Model X,Performance (XA3EP),Auto,Electric - Not Applicable,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0
5780,TOYOTA,Aygo,XPLAY TSS 1.0 Manual 5dr,M5,Manual,998,Petrol,Internal Combustion Engine (ICE),72,114
5781,TOYOTA,Aygo,XPLAY TSS 1.0 Auto 5dr,A5,Automatic,998,Petrol,Internal Combustion Engine (ICE),72,118
5782,TOYOTA,Aygo,X-TREND TSS 1.0 Manual 5dr,M5,Manual,998,Petrol,Internal Combustion Engine (ICE),72,113
5783,TOYOTA,Aygo,X-TREND TSS 1.0 Auto 5dr,A5,Automatic,998,Petrol,Internal Combustion Engine (ICE),72,113
5784,TOYOTA,Aygo,XCLUSIVE TSS 1.0 Manual 5dr,M5,Manual,998,Petrol,Internal Combustion Engine (ICE),72,114
5785,TOYOTA,Aygo,XCLUSIVE TSS 1.0 Auto 5dr,A5,Automatic,998,Petrol,Internal Combustion Engine (ICE),72,114
5786,TOYOTA,Aygo X ,Pure Manual,M5,Manual,998,Petrol,Internal Combustion Engine (ICE),72,109
5787,TOYOTA,Aygo X ,Pure Automatic,A5,Automatic,998,Petrol,Internal Combustion Engine (ICE),72,113
5788,TOYOTA,Aygo X ,Edge Manual,M5,Manual,998,Petrol,Internal Combustion Engine (ICE),72,110
5789,TOYOTA,Aygo X ,Edge Automatic,A5,Automatic,998,Petrol,Internal Combustion Engine (ICE),72,113
5790,TOYOTA,Aygo X ,Edge M Canvas  Roof,M5,Manual,998,Petrol,Internal Combustion Engine (ICE),72,110
5791,TOYOTA,Aygo X ,Edge A Canvas  Roof,A5,Automatic,998,Petrol,Internal Combustion Engine (ICE),72,113
5792,TOYOTA,Aygo X ,Edge M Parking pack,M5,Manual,998,Petrol,Internal Combustion Engine (ICE),72,110
5793,TOYOTA,Aygo X ,Edge A Parking pack,A5,Automatic,998,Petrol,Internal Combustion Engine (ICE),72,113
5794,TOYOTA,Aygo X ,"Edge M Canvas Roof, Parking Pack",M5,Manual,998,Petrol,Internal Combustion Engine (ICE),72,110
5795,TOYOTA,Aygo X ,"Edge A Canvas Roof, Parking Pack",A5,Automatic,998,Petrol,Internal Combustion Engine (ICE),72,113
5796,TOYOTA,Aygo X ,Exclusive Manual,M5,Manual,998,Petrol,Internal Combustion Engine (ICE),72,110
5797,TOYOTA,Aygo X ,Exclusive Auto,A5,Automatic,998,Petrol,Internal Combustion Engine (ICE),72,113
5798,TOYOTA,Aygo X ,Exclusive Man  Canvas Roof,M5,Manual,998,Petrol,Internal Combustion Engine (ICE),72,110
5799,TOYOTA,Aygo X ,Exclusive Auto Canvas Roof,A5,Automatic,998,Petrol,Internal Combustion Engine (ICE),72,113
5800,TOYOTA,Aygo X ,Exclusive Manual  JBL,M5,Manual,998,Petrol,Internal Combustion Engine (ICE),72,110
5801,TOYOTA,Aygo X ,Exclusive Auto JBL,A5,Automatic,998,Petrol,Internal Combustion Engine (ICE),72,113
5802,TOYOTA,Aygo X ,"Exclusive Manual Canvas Roof, JBL",M5,Manual,998,Petrol,Internal Combustion Engine (ICE),72,110
5803,TOYOTA,Aygo X ,"Exclusive Auto Canvas Roof, JBL",A5,Automatic,998,Petrol,Internal Combustion Engine (ICE),72,113
5804,TOYOTA,Aygo X ,Limited Edition Manual,M5,Manual,998,Petrol,Internal Combustion Engine (ICE),72,110
5805,TOYOTA,Aygo X ,Limited Edition Auto,A5,Automatic,998,Petrol,Internal Combustion Engine (ICE),72,114
5806,TOYOTA,Camry,2.5 Petrol Hybrid 5 door Design,CVT,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),178,120
5807,TOYOTA,Camry,2.5 Petrol Hybrid 5 door Excel,CVT,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),178,125
5808,TOYOTA,C-HR,1.8L HYB Design,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),122,110
5809,TOYOTA,C-HR,1.8L HYB Design + leather,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),122,111
5810,TOYOTA,C-HR,1.8L HYB Dyamic,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),122,110
5811,TOYOTA,C-HR,1.8L HYB Dyamic + Leather,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),122,110
5812,TOYOTA,C-HR,1.8L HYB Dyamic + Leather + JBL,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),122,111
5813,TOYOTA,C-HR,1.8L HYB Excel,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),122,110
5814,TOYOTA,C-HR,1.8L HYB Excel + JBL,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),122,111
5815,TOYOTA,C-HR,1.8L HYB Icon,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),122,109
5816,TOYOTA,C-HR,1.8L HYB Icon + Parking Sensors,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),122,109
5817,TOYOTA,C-HR,1.8L HYB Icon + Tech Pack,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),122,109
5818,TOYOTA,C-HR,2.0L HYB Design,CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,119
5819,TOYOTA,C-HR,2.0L HYB Design + Leather,CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,119
5820,TOYOTA,C-HR,2.0L HYB Dynamic,CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,119
5821,TOYOTA,C-HR,2.0L HYB Dynamic + Leather,CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,119
5822,TOYOTA,C-HR,2.0L HYB Dynamic + Leather + JBL,CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,119
5823,TOYOTA,C-HR,2.0L HYB Excel,CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,119
5824,TOYOTA,C-HR,2.0L HYB Excel + JBL,CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,119
5825,TOYOTA,C-HR,2.0L Orange Launch Edition,CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,119
5826,TOYOTA,C-HR MY21,Design 5dr 1.8 HSD,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),122,111
5827,TOYOTA,C-HR MY21,Design 5dr 1.8 HSD + Leather,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),122,112
5828,TOYOTA,C-HR MY21,Design 5dr 2.0 HSD,CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,119
5829,TOYOTA,C-HR MY21,Design 5dr 2.0 HSD + Leather,CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,119
5830,TOYOTA,C-HR MY21,Dynamic 5dr 1.8 HSD,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),122,111
5831,TOYOTA,C-HR MY21,Dynamic 5dr 1.8 HSD + Leather,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),122,111
5832,TOYOTA,C-HR MY21,Dynamic 5dr 1.8 HSD + Leather + JBL,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),122,112
5833,TOYOTA,C-HR MY21,Dynamic 5dr 2.0 HSD,CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,119
5834,TOYOTA,C-HR MY21,Dynamic 5dr 2.0 HSD + Leather,CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,119
5835,TOYOTA,C-HR MY21,Dynamic 5dr 2.0 HSD + Leather + JBL,CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,119
5836,TOYOTA,C-HR MY21,Excel 5dr 1.8 HSD,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),122,112
5837,TOYOTA,C-HR MY21,Excel 5dr 1.8 HSD + JBL,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),122,113
5838,TOYOTA,C-HR MY21,Excel 5dr 2.0 HSD,CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,120
5839,TOYOTA,C-HR MY21,Excel 5dr 2.0 HSD + JBL,CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,120
5840,TOYOTA,C-HR MY21,GR Sport 5dr 1.8 Hybrid,Automatic,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),122,112
5841,TOYOTA,C-HR MY21,GR Sport 5dr 1.8 Hybrid,Automatic,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),122,120
5842,TOYOTA,C-HR MY21,GR Sport 5dr 1.8 Hybrid + Alcantara,Automatic,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),122,112
5843,TOYOTA,C-HR MY21,GR Sport 5dr 1.8 Hybrid + Alcantara,Automatic,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),122,120
5844,TOYOTA,C-HR MY21,GR Sport 5dr 1.8 Hybrid + Alcantara + JBL,Automatic,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),122,112
5845,TOYOTA,C-HR MY21,GR Sport 5dr 1.8 Hybrid + Alcantara + JBL,Automatic,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),122,120
5846,TOYOTA,C-HR MY21,GR Sport 5dr 2.0 Hybrid,Automatic,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,120
5847,TOYOTA,C-HR MY21,GR Sport 5dr 2.0 Hybrid,Automatic,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,128
5848,TOYOTA,C-HR MY21,GR Sport 5dr 2.0 Hybrid + Alcantara,Automatic,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,120
5849,TOYOTA,C-HR MY21,GR Sport 5dr 2.0 Hybrid + Alcantara,Automatic,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,128
5850,TOYOTA,C-HR MY21,GR Sport 5dr 2.0 Hybrid + Alcantara + JBL,Automatic,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,120
5851,TOYOTA,C-HR MY21,GR Sport 5dr 2.0 Hybrid + Alcantara + JBL,Automatic,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,128
5852,TOYOTA,C-HR MY21,Icon 5dr 1.8 HSD,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),122,110
5853,TOYOTA,C-HR MY21,Icon 5dr 1.8 HSD + Tech Pack,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),122,110
5854,TOYOTA,C-HR MY21,Icon 5dr 1.8 HSD + Fr&Rr Sensors,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),122,110
5855,TOYOTA,C-HR MY22,Icon 2 5dr 1.8 Hybrid,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),122,110
5856,TOYOTA,C-HR MY22,Design 5dr 1.8 Hybrid,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),122,112
5857,TOYOTA,C-HR MY22,Design 5dr 1.8 Hybrid + Leather,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),122,112
5858,TOYOTA,C-HR MY22,Design 5dr 2.0 Hybrid,CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,119
5859,TOYOTA,C-HR MY22,Design 5dr 2.0 Hybrid + Leather,CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,120
5860,TOYOTA,C-HR MY22,GR Sport 5dr 1.8 Hybrid,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),122,112
5861,TOYOTA,C-HR MY22,GR Sport 5dr 1.8 Hybrid + Alcantara,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),122,112
5862,TOYOTA,C-HR MY22,GR Sport 5dr 2.0 Hybrid,CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,120
5863,TOYOTA,C-HR MY22,GR Sport 5dr 2.0 Hybrid + Alcantara,CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,120
5864,TOYOTA,C-HR MY22,Excel 5dr 1.8 Hybrid,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),122,112
5865,TOYOTA,C-HR MY22,Excel 5dr 2.0 Hybrid,CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,120
5866,TOYOTA,Corolla Hatchback Hybrid,1.8L HYB Design,CVT,Automatic,1798,Petrol,Internal Combustion Engine (ICE),112,110
5867,TOYOTA,Corolla Hatchback Hybrid,1.8L HYB Design,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,110
5868,TOYOTA,Corolla Hatchback Hybrid,1.8L HYB Design (with Spare Wheel),CVT,Automatic,1798,Petrol,Internal Combustion Engine (ICE),112,111
5869,TOYOTA,Corolla Hatchback Hybrid,1.8L HYB Design (with Spare Wheel),CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,111
5870,TOYOTA,Corolla Hatchback Hybrid,1.8L HYB Design Panoramic Roof,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,110
5871,TOYOTA,Corolla Hatchback Hybrid,1.8L HYB Design Panoramic Roof (with Spare Wheel),CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,111
5872,TOYOTA,Corolla Hatchback Hybrid,1.8L HYB Excel,CVT,Automatic,1798,Petrol,Internal Combustion Engine (ICE),112,112
5873,TOYOTA,Corolla Hatchback Hybrid,1.8L HYB Excel,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,112
5874,TOYOTA,Corolla Hatchback Hybrid,1.8L HYB Excel Panoramic Roof,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),180,112
5875,TOYOTA,Corolla Hatchback Hybrid,1.8 HYB GR Sport,CVT,Automatic,1798,Petrol,Internal Combustion Engine (ICE),112,112
5876,TOYOTA,Corolla Hatchback Hybrid,1.8L HYB Icon,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,101
5877,TOYOTA,Corolla Hatchback Hybrid,1.8L HYB Icon (with Spare Wheel),CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,102
5878,TOYOTA,Corolla Hatchback Hybrid,1.8L HYB Icon Tech,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,101
5879,TOYOTA,Corolla Hatchback Hybrid,1.8L HYB Icon Tech (with Spare Wheel),CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,102
5880,TOYOTA,Corolla Hatchback Hybrid,1.8L HYB Icon (TRK),CVT,Automatic,1798,Petrol,Internal Combustion Engine (ICE),112,102
5881,TOYOTA,Corolla Hatchback Hybrid,18L HYB Icon Tech (TRK),CVT,Automatic,1798,Petrol,Internal Combustion Engine (ICE),112,102
5882,TOYOTA,Corolla Hatchback Hybrid,1.8L HYB Icon (with Spare Wheel),CVT,Automatic,1798,Petrol,Internal Combustion Engine (ICE),112,102
5883,TOYOTA,Corolla Hatchback Hybrid,1.8L HYB Icon Tech (with Spare Wheel),CVT,Automatic,1798,Petrol,Internal Combustion Engine (ICE),112,102
5884,TOYOTA,Corolla Hatchback Hybrid,2.0L HYB Design,CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),180,120
5885,TOYOTA,Corolla Hatchback Hybrid,2.0L HYB Design (with Spare Wheel),CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),180,118
5886,TOYOTA,Corolla Hatchback Hybrid,2.0L HYB Design Panoramic Roof,CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),180,120
5887,TOYOTA,Corolla Hatchback Hybrid,2.0L HYB Design Panoramic Roof (with Spare Wheel),CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),180,118
5888,TOYOTA,Corolla Hatchback Hybrid,2.0L HYB Excel,CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),180,120
5889,TOYOTA,Corolla Hatchback Hybrid,2.0L HYB Excel Panoramic Roof,CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),180,120
5890,TOYOTA,Corolla Hatchback Hybrid,2.0L HYB GR Sport,CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),180,119
5891,TOYOTA,Corolla Hatchback Hybrid,2.0L HYB Icon (with Spare Wheel),CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),180,111
5892,TOYOTA,Corolla Hatchback Hybrid,2.0L HYB Icon Tech (With Spare Wheel),CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),180,111
5893,TOYOTA,Corolla Saloon Hybrid,1.8 HYB Design,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,111
5894,TOYOTA,Corolla Saloon Hybrid,1.8L HYB Design,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,110
5895,TOYOTA,Corolla Saloon Hybrid,1.8L HYB Icon,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,102
5896,TOYOTA,Corolla Saloon Hybrid,1.8 HYB Icon Tech,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,102
5897,TOYOTA,Corolla Saloon Hybrid,1.8L HYB Icon Tech,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,102
5898,TOYOTA,Corolla Touring Sports,1.2l Manual Design (with Spare Wheel),M6,Manual,1197,Petrol,Internal Combustion Engine (ICE),112,153
5899,TOYOTA,Corolla Touring Sports,1.2l Manual Design Panoramic Roof (with Spare Wheel),M6,Manual,1197,Petrol,Internal Combustion Engine (ICE),112,153
5900,TOYOTA,Corolla Touring Sports,1.2l Manual Icon (with Spare Wheel),M6,Manual,1197,Petrol,Internal Combustion Engine (ICE),112,144
5901,TOYOTA,Corolla Touring Sports,1.2l Manual Icon Tech (with Spare Wheel),M6,Manual,1197,Petrol,Internal Combustion Engine (ICE),112,144
5902,TOYOTA,Corolla Touring Sports Hybrid,1.8L HYB Design,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,112
5903,TOYOTA,Corolla Touring Sports Hybrid,1.8L HYB Excel,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,112
5904,TOYOTA,Corolla Touring Sports Hybrid,1.8L HYB GR Sport,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,112
5905,TOYOTA,Corolla Touring Sports Hybrid,1.8L HYB TREK,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,113
5906,TOYOTA,Corolla Touring Sports Hybrid,1.8L HYB Icon,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,103
5907,TOYOTA,Corolla Touring Sports Hybrid,1.8L HYB Icon Tech,CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,103
5908,TOYOTA,Corolla Touring Sports Hybrid,1.8L HYB Icon (with Spare Wheel),CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,103
5909,TOYOTA,Corolla Touring Sports Hybrid,1.8L HYB Icon Tech (with Spare Wheel),CVT,Automatic,1798,Petrol Electric,Hybrid Electric Vehicle (HEV),112,103
5910,TOYOTA,Corolla Touring Sports Hybrid,2.0L HYB Design,CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,119
5911,TOYOTA,Corolla Touring Sports Hybrid,2.0L HYB Design (with Spare Wheel),CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,121
5912,TOYOTA,Corolla Touring Sports Hybrid,2.0L HYB Design Panoramic Roof (with Spare Wheel),CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,121
5913,TOYOTA,Corolla Touring Sports Hybrid,2.0L HYB Excel,CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,121
5914,TOYOTA,Corolla Touring Sports Hybrid,2.0L HYB Excel (with Spare Wheel),CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,120
5915,TOYOTA,Corolla Touring Sports Hybrid,2.0L HYB Excel Panoramic Roof,CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,121
5916,TOYOTA,Corolla Touring Sports Hybrid,2.0L HYB Excel Panoramic Roof (with Spare Wheel),CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,120
5917,TOYOTA,Corolla Touring Sports Hybrid,2.0L HYB GR Sport,CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,121
5918,TOYOTA,Corolla Touring Sports Hybrid,2.0L HYB Icon,CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,112
5919,TOYOTA,Corolla Touring Sports Hybrid,2.0L HYB Icon Tech,CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,112
5920,TOYOTA,Corolla Touring Sports Hybrid,2.0L HYB TREK,CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,121
5921,TOYOTA,Corolla TS,Corolla TREK Special Edition,CVT,Automatic,1987,Petrol Electric,Hybrid Electric Vehicle (HEV),184,123
5922,TOYOTA,GR Yaris,1.6 Turbo,M6,Manual,1618,Petrol,Internal Combustion Engine (ICE),261,186
5923,TOYOTA,GR Yaris,1.6 Turbo Circuit Pack,M6,Manual,1618,Petrol,Internal Combustion Engine (ICE),261,186
5924,TOYOTA,GR Yaris,1.6 Turbo Convenience Pack,M6,Manual,1618,Petrol,Internal Combustion Engine (ICE),261,186
5925,TOYOTA,GT86,2.0L Auto Blue Edition,A6,Automatic,1998,Petrol,Internal Combustion Engine (ICE),200,193
5926,TOYOTA,GT86,2.0L Auto Blue Edition + Performance Pack,A6,Automatic,1998,Petrol,Internal Combustion Engine (ICE),200,193
5927,TOYOTA,GT86,2.0L Auto Pro + Spoiler,A6,Automatic,1998,Petrol,Internal Combustion Engine (ICE),200,193
5928,TOYOTA,GT86,2.0l Manual Blue Edition,M6,Manual,1998,Petrol,Internal Combustion Engine (ICE),200,191
5929,TOYOTA,GT86,2.0l Manual Blue Edition + Performance Pack,M6,Manual,1998,Petrol,Internal Combustion Engine (ICE),200,191
5930,TOYOTA,GT86,2.0l Manual Pro + Spoiler,M6,Manual,1998,Petrol,Internal Combustion Engine (ICE),200,191
5931,TOYOTA,Highlander,Excel 2.5 Hybrid AWD-i,Automatic,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),182,160
5932,TOYOTA,Highlander MY22,Excel AWD 2.5L Hybrid,CVT,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),248,160
5933,TOYOTA,Highlander MY22,Excel AWD 2.5L Hybrid Premium Pack,CVT,Automatic,2487,Petrol Electric,Hybrid Electric Vehicle (HEV),248,159
5934,TOYOTA,Land Cruiser,Active 3dr 5st 2.8D Auto,A6,Automatic,2755,Diesel,Internal Combustion Engine (ICE),204,239
5935,TOYOTA,Land Cruiser,Active 5dr 5st 2.8D Auto,A6,Automatic,2755,Diesel,Internal Combustion Engine (ICE),204,245
5936,TOYOTA,Land Cruiser,Active 5dr 7st 2.8D Auto,A6,Automatic,2755,Diesel,Internal Combustion Engine (ICE),204,246
